Invoice ID,Date,Quarter,Month_Name,Is_Weekend,Time,Shopping_Period,Store_Name,Branch,Store_Size,City,Customer type,Membership_Level,Gender,Age_Group,Product line,Eco_Premium,Unit price,Quantity,Tax 5%,Sales,Payment,cogs,gross margin percentage,gross income,Rating,Is_Holiday_Season,Is_Promotion
620-02-2046,2025-01-27,Q1,一月,False,19:48:00,晚餐,全聯三重店,全聯,中型,高雄市,Member,一般會員,Male,46-55,居家生活,True,2082.0,2,208.2,4372.2,電子支付,4164.0,4.761904762,208.2,9.0,True,False
282-35-2475,2025-03-25,Q1,三月,False,17:53:00,晚餐,全聯信義店,全聯,中型,桃園市,Normal,非會員,Female,46-55,運動休閒,False,2799.3,2,279.93,5878.53,現金,5598.6,4.761904762,279.93,6.3,False,True
511-54-3087,2025-02-25,Q1,二月,False,16:36:00,下午,全聯中山店,全聯,中型,桃園市,Member,銀卡會員,Male,46-55,運動休閒,False,2653.5,1,132.68,2786.18,信用卡,2653.5,4.761904762,132.68,9.5,False,False
726-29-6793,2025-01-28,Q1,一月,False,20:54:00,夜間,楓康台中店,楓康,中型,台北市,Normal,非會員,Male,46-55,3C配件,False,696.38,8,278.55,5849.63,電子支付,5571.07,4.761904762,278.55,9.8,True,True
387-49-4215,2025-01-08,Q1,一月,False,12:50:00,午餐,全聯新莊店,全聯,中型,高雄市,Member,一般會員,Female,36-45,運動休閒,False,1455.0,3,218.25,4583.25,現金,4365.0,4.761904762,218.25,6.7,True,True
862-17-9201,2025-01-29,Q1,一月,False,10:48:00,早晨,大潤發台中店,大潤發,大型,桃園市,Member,一般會員,Female,36-45,食品飲料,False,2347.52,6,704.25,14789.35,信用卡,14085.1,4.761904762,704.25,7.7,True,False
291-21-5991,2025-03-29,Q1,三月,True,14:28:00,下午,全聯南京店,全聯,中型,台中市,Member,一般會員,Male,46-55,美妝保養,True,1838.7,5,459.68,9653.17,現金,9193.5,4.761904762,459.68,7.0,False,True
602-80-9671,2025-02-09,Q1,二月,True,17:15:00,晚餐,好市多桃園店,好市多,大型,台中市,Member,VIP會員,Female,26-35,居家生活,True,539.27,6,161.78,3397.4,信用卡,3235.62,4.761904762,161.78,5.1,False,False
347-72-6115,2025-01-15,Q1,一月,False,18:03:00,晚餐,愛買水湳店,愛買,大型,台北市,Member,銀卡會員,Female,26-35,運動休閒,False,2481.01,7,868.35,18235.45,電子支付,17367.09,4.761904762,868.35,6.2,True,False
209-61-0206,2025-01-05,Q1,一月,True,17:29:00,晚餐,全聯桃園店,全聯,中型,新北市,Member,一般會員,Female,46-55,居家生活,True,1287.3,5,321.82,6758.32,電子支付,6436.5,4.761904762,321.82,6.1,True,True
595-27-4851,2025-01-27,Q1,一月,False,18:05:00,晚餐,大潤發桃園店,大潤發,大型,台北市,Member,銀卡會員,Female,36-45,時尚配件,False,1516.04,7,530.61,11142.9,電子支付,10612.28,4.761904762,530.61,9.3,True,True
189-52-0236,2025-03-14,Q1,三月,False,12:07:00,午餐,家樂福天母店,家樂福,大型,台中市,Member,一般會員,Male,46-55,3C配件,False,2985.31,7,1044.86,21941.99,現金,20897.14,4.761904762,1044.86,7.6,False,False
503-07-0930,2025-02-23,Q1,二月,True,19:49:00,晚餐,楓康士林店,楓康,中型,新北市,Normal,非會員,Male,36-45,運動休閒,False,1681.63,7,588.57,12360.0,信用卡,11771.42,4.761904762,588.57,8.2,False,True
413-20-6708,2025-03-18,Q1,三月,False,15:52:00,下午,全聯新莊店,全聯,中型,台南市,Member,一般會員,Female,26-35,時尚配件,False,1544.1,1,77.2,1621.31,電子支付,1544.1,4.761904762,77.2,8.5,False,True
425-85-2085,2025-03-29,Q1,三月,True,16:48:00,下午,好市多高雄店,好市多,大型,新北市,Member,金卡會員,Male,46-55,美妝保養,True,1854.82,5,463.7,9737.79,電子支付,9274.08,4.761904762,463.7,9.8,False,False
521-18-7827,2025-01-22,Q1,一月,False,20:46:00,夜間,好市多高雄店,好市多,大型,台中市,Member,金卡會員,Male,18-25,居家生活,True,1331.78,5,332.94,6991.82,信用卡,6658.88,4.761904762,332.94,8.7,True,False
220-28-1851,2025-03-01,Q1,三月,True,18:14:00,晚餐,好市多高雄店,好市多,大型,新北市,Member,金卡會員,Male,36-45,居家生活,True,1174.22,2,117.42,2465.86,電子支付,2348.44,4.761904762,117.42,9.7,False,True
600-38-9738,2025-01-17,Q1,一月,False,15:05:00,下午,好市多高雄店,好市多,大型,桃園市,Member,VIP會員,Male,36-45,運動休閒,False,2431.62,5,607.9,12765.98,電子支付,12158.08,4.761904762,607.9,4.3,True,False
734-91-1155,2025-03-26,Q1,三月,False,10:34:00,早晨,全聯松山店,全聯,中型,新北市,Normal,非會員,Female,36-45,3C配件,False,1371.3,3,205.69,4319.6,信用卡,4113.9,4.761904762,205.69,7.7,False,False
451-28-5717,2025-03-20,Q1,三月,False,11:23:00,午餐,好市多桃園店,好市多,大型,台北市,Member,金卡會員,Female,46-55,居家生活,True,2811.98,6,843.59,17715.46,電子支付,16871.87,4.761904762,843.59,7.3,False,False
609-81-8548,2025-02-06,Q1,二月,False,13:55:00,午餐,全聯台中店,全聯,中型,高雄市,Member,一般會員,Female,46-55,居家生活,True,1123.2,6,336.96,7076.16,信用卡,6739.2,4.761904762,336.96,5.9,False,False
133-14-7229,2025-01-01,Q1,一月,False,11:43:00,午餐,好市多台中店,好市多,大型,新北市,Member,VIP會員,Male,26-35,美妝保養,True,2125.63,2,212.56,4463.83,現金,4251.27,4.761904762,212.56,5.0,True,False
534-01-4457,2025-01-27,Q1,一月,False,14:36:00,下午,全聯逢甲店,全聯,中型,台北市,Member,一般會員,Male,36-45,食品飲料,False,2451.3,6,735.39,15443.19,信用卡,14707.8,4.761904762,735.39,8.0,True,True
719-89-8991,2025-02-25,Q1,二月,False,16:03:00,下午,楓康內湖店,楓康,中型,新北市,Member,一般會員,Female,36-45,運動休閒,False,2632.61,5,658.15,13821.19,電子支付,13163.04,4.761904762,658.15,7.1,False,False
286-62-6248,2025-01-15,Q1,一月,False,20:03:00,夜間,全聯信義店,全聯,中型,台中市,Member,一般會員,Male,46-55,時尚配件,False,1176.3,4,235.26,4940.46,信用卡,4705.2,4.761904762,235.26,9.0,True,True
339-38-9982,2025-01-13,Q1,一月,False,14:55:00,下午,好市多新莊店,好市多,大型,桃園市,Member,金卡會員,Male,26-35,時尚配件,False,2023.87,2,202.39,4250.12,電子支付,4047.73,4.761904762,202.39,6.7,True,True
827-44-5872,2025-02-07,Q1,二月,False,11:28:00,午餐,大潤發台中店,大潤發,大型,新北市,Member,一般會員,Female,36-45,食品飲料,False,1518.27,10,759.14,15941.89,信用卡,15182.75,4.761904762,759.14,6.1,False,True
827-77-7633,2025-02-17,Q1,二月,False,19:41:00,晚餐,好市多新莊店,好市多,大型,桃園市,Member,金卡會員,Male,56-65,運動休閒,False,3316.42,9,1492.39,31340.2,電子支付,29847.81,4.761904762,1492.39,9.3,False,False
287-83-1405,2025-02-12,Q1,二月,False,19:01:00,晚餐,家樂福桂林店,家樂福,大型,台中市,Normal,非會員,Male,36-45,美妝保養,True,762.59,6,228.78,4804.35,電子支付,4575.57,4.761904762,228.78,7.0,False,False
435-13-4908,2025-01-24,Q1,一月,False,18:04:00,晚餐,大潤發台中店,大潤發,大型,新北市,Normal,非會員,Male,65+,時尚配件,False,2420.97,8,968.39,20336.17,信用卡,19367.78,4.761904762,968.39,7.2,True,True
857-67-9057,2025-02-06,Q1,二月,False,19:20:00,晚餐,楓康台中店,楓康,中型,台中市,Normal,非會員,Male,36-45,3C配件,False,660.96,10,330.48,6940.08,電子支付,6609.6,4.761904762,330.48,8.2,False,True
236-27-1144,2025-03-26,Q1,三月,False,10:31:00,早晨,好市多中和店,好市多,大型,台北市,Member,VIP會員,Female,18-25,食品飲料,False,551.44,9,248.15,5211.12,電子支付,4962.97,4.761904762,248.15,8.4,False,False
892-05-6689,2025-03-11,Q1,三月,False,13:28:00,午餐,全聯忠孝店,全聯,中型,桃園市,Member,銀卡會員,Female,46-55,居家生活,True,849.6,5,212.4,4460.4,電子支付,4248.0,4.761904762,212.4,6.2,False,False
583-41-4548,2025-02-07,Q1,二月,False,11:36:00,午餐,全聯忠孝店,全聯,中型,台南市,Member,一般會員,Male,46-55,居家生活,True,500.1,7,175.03,3675.74,電子支付,3500.7,4.761904762,175.03,7.4,False,True
339-12-4827,2025-01-05,Q1,一月,True,11:32:00,午餐,愛買中壢店,愛買,大型,桃園市,Member,一般會員,Female,26-35,時尚配件,False,2022.21,1,101.11,2123.33,電子支付,2022.21,4.761904762,101.11,5.0,True,True
643-38-7867,2025-03-07,Q1,三月,False,11:44:00,午餐,全聯松山店,全聯,中型,新北市,Member,銀卡會員,Male,46-55,居家生活,True,2938.2,1,146.91,3085.11,電子支付,2938.2,4.761904762,146.91,6.9,False,False
308-81-0538,2025-02-25,Q1,二月,False,17:16:00,晚餐,美廉社板橋店,美廉社,小型,桃園市,Normal,非會員,Female,26-35,時尚配件,False,2024.95,4,404.99,8504.77,信用卡,8099.78,4.761904762,404.99,4.9,False,True
358-88-9262,2025-02-01,Q1,二月,True,18:43:00,晚餐,大潤發景平店,大潤發,大型,新北市,Member,銀卡會員,Female,36-45,食品飲料,False,2443.32,6,732.99,15392.89,電子支付,14659.9,4.761904762,732.99,5.1,True,True
460-35-4390,2025-01-22,Q1,一月,False,11:00:00,午餐,好市多中和店,好市多,大型,桃園市,Member,金卡會員,Male,36-45,居家生活,True,1037.29,3,155.59,3267.47,電子支付,3111.87,4.761904762,155.59,9.1,True,False
343-87-0864,2025-01-03,Q1,一月,False,10:30:00,早晨,大潤發安和店,大潤發,大型,桃園市,Member,一般會員,Male,26-35,美妝保養,True,2119.33,1,105.97,2225.29,信用卡,2119.33,4.761904762,105.97,7.1,True,True
173-50-1108,2025-02-13,Q1,二月,False,12:14:00,午餐,愛買復興店,愛買,大型,台中市,Normal,非會員,Female,36-45,運動休閒,False,551.76,4,110.35,2317.4,信用卡,2207.05,4.761904762,110.35,5.0,False,False
243-47-2663,2025-01-28,Q1,一月,False,16:43:00,下午,家樂福桂林店,家樂福,大型,新北市,Member,銀卡會員,Male,36-45,3C配件,False,562.87,6,168.86,3546.11,信用卡,3377.25,4.761904762,168.86,5.5,True,False
841-18-8232,2025-01-05,Q1,一月,True,20:40:00,夜間,全聯信義店,全聯,中型,桃園市,Member,一般會員,Female,36-45,食品飲料,False,2136.0,1,106.8,2242.8,信用卡,2136.0,4.761904762,106.8,9.2,True,True
701-23-5550,2025-03-19,Q1,三月,False,13:40:00,午餐,家樂福內湖店,家樂福,大型,高雄市,Normal,非會員,Male,36-45,居家生活,True,1163.83,4,232.77,4888.1,電子支付,4655.34,4.761904762,232.77,4.9,False,False
647-50-1224,2025-01-12,Q1,一月,True,16:23:00,下午,美廉社忠孝店,美廉社,小型,台中市,Member,一般會員,Female,36-45,時尚配件,False,815.52,10,407.76,8562.99,電子支付,8155.22,4.761904762,407.76,8.9,True,True
541-48-8554,2025-01-07,Q1,一月,False,12:08:00,午餐,愛買大直店,愛買,大型,新北市,Member,銀卡會員,Male,36-45,運動休閒,False,1666.49,9,749.92,15748.38,信用卡,14998.45,4.761904762,749.92,6.0,True,True
539-21-7227,2025-01-26,Q1,一月,True,17:45:00,晚餐,家樂福重慶店,家樂福,大型,新北市,Member,一般會員,Female,46-55,運動休閒,False,1545.58,5,386.4,8114.3,現金,7727.91,4.761904762,386.4,4.2,True,True
213-32-1216,2025-01-23,Q1,一月,False,10:28:00,早晨,全聯永和店,全聯,中型,台中市,Member,一般會員,Female,26-35,3C配件,False,1981.8,6,594.54,12485.34,電子支付,11890.8,4.761904762,594.54,7.3,True,False
747-58-7183,2025-02-09,Q1,二月,True,20:31:00,夜間,家樂福重慶店,家樂福,大型,高雄市,Member,一般會員,Male,36-45,時尚配件,False,1717.41,3,257.61,5409.85,電子支付,5152.24,4.761904762,257.61,6.5,False,False
582-52-8065,2025-02-22,Q1,二月,True,10:49:00,早晨,好市多新莊店,好市多,大型,高雄市,Member,金卡會員,Female,36-45,時尚配件,False,1836.22,9,826.3,17352.29,現金,16525.99,4.761904762,826.3,8.9,False,False
210-57-1719,2025-02-05,Q1,二月,False,12:34:00,午餐,家樂福內湖店,家樂福,大型,台北市,Member,一般會員,Female,18-25,美妝保養,True,1746.5,9,785.93,16504.44,現金,15718.51,4.761904762,785.93,9.7,True,True
399-69-4630,2025-03-07,Q1,三月,False,10:23:00,早晨,全聯新莊店,全聯,中型,台南市,Member,一般會員,Male,36-45,3C配件,False,666.3,6,199.89,4197.69,信用卡,3997.8,4.761904762,199.89,8.6,False,False
134-75-2619,2025-03-25,Q1,三月,False,18:51:00,晚餐,全聯桃園店,全聯,中型,桃園市,Normal,非會員,Male,18-25,3C配件,False,579.6,7,202.86,4260.06,現金,4057.2,4.761904762,202.86,6.9,False,False
356-44-8813,2025-01-20,Q1,一月,False,13:45:00,午餐,好市多台中店,好市多,大型,台北市,Member,VIP會員,Male,56-65,居家生活,True,1267.2,3,190.08,3991.68,信用卡,3801.6,4.761904762,190.08,7.7,True,False
198-66-9832,2025-02-04,Q1,二月,False,19:38:00,晚餐,家樂福天母店,家樂福,大型,新北市,Member,一般會員,Female,36-45,時尚配件,False,2160.34,2,216.03,4536.7,現金,4320.67,4.761904762,216.03,9.5,True,False
283-26-5248,2025-01-30,Q1,一月,False,20:23:00,夜間,愛買大直店,愛買,大型,新北市,Normal,非會員,Female,18-25,食品飲料,False,2693.73,10,1346.87,28284.21,電子支付,26937.34,4.761904762,1346.87,4.5,True,True
712-39-0363,2025-01-02,Q1,一月,False,15:24:00,下午,家樂福內湖店,家樂福,大型,新北市,Member,一般會員,Male,36-45,食品飲料,False,1249.3,6,374.79,7870.59,電子支付,7495.8,4.761904762,374.79,5.6,True,False
218-59-9410,2025-03-29,Q1,三月,True,16:54:00,下午,大潤發古亭店,大潤發,大型,桃園市,Normal,非會員,Female,36-45,居家生活,True,2022.69,3,303.4,6371.48,電子支付,6068.07,4.761904762,303.4,8.2,False,True
174-75-0888,2025-03-14,Q1,三月,False,12:32:00,午餐,全聯松山店,全聯,中型,台中市,Member,銀卡會員,Male,36-45,3C配件,False,647.4,9,291.33,6117.93,現金,5826.6,4.761904762,291.33,7.3,False,False
866-99-7614,2025-02-11,Q1,二月,False,15:42:00,下午,全聯桃園店,全聯,中型,新北市,Member,金卡會員,Male,26-35,食品飲料,False,2676.0,10,1338.0,28098.0,信用卡,26760.0,4.761904762,1338.0,4.4,False,False
134-54-4720,2025-01-30,Q1,一月,False,13:58:00,午餐,大潤發安和店,大潤發,大型,桃園市,Member,一般會員,Female,46-55,3C配件,False,1184.79,8,473.92,9952.24,電子支付,9478.32,4.761904762,473.92,5.7,True,False
760-90-2357,2025-03-20,Q1,三月,False,15:08:00,下午,全聯中山店,全聯,中型,台北市,Normal,非會員,Male,46-55,3C配件,False,2235.3,6,670.59,14082.39,電子支付,13411.8,4.761904762,670.59,5.0,False,False
514-37-2845,2025-03-20,Q1,三月,False,13:02:00,午餐,楓康台中店,楓康,中型,新北市,Normal,非會員,Male,46-55,時尚配件,False,2858.4,2,285.84,6002.64,現金,5716.8,4.761904762,285.84,9.0,False,True
698-98-5964,2025-01-17,Q1,一月,False,13:01:00,午餐,全聯台中店,全聯,中型,台中市,Member,一般會員,Female,36-45,食品飲料,False,2436.3,10,1218.15,25581.15,電子支付,24363.0,4.761904762,1218.15,6.3,True,True
718-57-9773,2025-02-03,Q1,二月,False,16:40:00,下午,全聯三重店,全聯,中型,高雄市,Normal,非會員,Female,36-45,運動休閒,False,1479.9,10,739.95,15538.95,電子支付,14799.0,4.761904762,739.95,9.4,True,False
651-88-7328,2025-01-01,Q1,一月,False,13:55:00,午餐,全聯三重店,全聯,中型,桃園市,Normal,非會員,Female,36-45,時尚配件,False,1972.2,9,887.49,18637.29,現金,17749.8,4.761904762,887.49,7.7,True,True
241-11-2261,2025-01-10,Q1,一月,False,10:33:00,早晨,全聯松山店,全聯,中型,桃園市,Member,一般會員,Female,18-25,時尚配件,False,2395.8,7,838.53,17609.13,信用卡,16770.6,4.761904762,838.53,5.5,True,False
408-26-9866,2025-03-01,Q1,三月,True,16:42:00,下午,家樂福汐止店,家樂福,大型,高雄市,Normal,非會員,Female,46-55,運動休閒,False,2218.51,7,776.48,16306.06,電子支付,15529.59,4.761904762,776.48,4.1,False,False
834-83-1826,2025-02-25,Q1,二月,False,17:16:00,晚餐,美廉社板橋店,美廉社,小型,桃園市,Member,一般會員,Female,56-65,居家生活,True,2274.15,5,568.54,11939.28,信用卡,11370.74,4.761904762,568.54,7.6,False,True
343-61-3544,2025-01-29,Q1,一月,False,11:48:00,午餐,全聯台中店,全聯,中型,台中市,Member,金卡會員,Male,46-55,運動休閒,False,800.1,10,400.05,8401.05,現金,8001.0,4.761904762,400.05,8.6,True,True
239-48-4278,2025-03-10,Q1,三月,False,19:35:00,晚餐,愛買台中店,愛買,大型,台中市,Member,一般會員,Male,18-25,食品飲料,False,276.97,7,96.94,2035.76,電子支付,1938.82,4.761904762,96.94,8.3,False,False
355-34-6244,2025-01-13,Q1,一月,False,19:55:00,晚餐,美廉社中正店,美廉社,小型,台中市,Normal,非會員,Male,56-65,食品飲料,False,2006.65,2,200.67,4213.97,信用卡,4013.3,4.761904762,200.67,8.1,True,True
550-84-8664,2025-03-22,Q1,三月,True,14:33:00,下午,好市多新莊店,好市多,大型,桃園市,Member,VIP會員,Male,56-65,運動休閒,False,2904.62,5,726.15,15249.24,信用卡,14523.09,4.761904762,726.15,8.6,False,False
339-96-8318,2025-03-01,Q1,三月,True,19:49:00,晚餐,好市多內湖店,好市多,大型,新北市,Member,金卡會員,Male,56-65,時尚配件,False,2749.09,7,962.18,20205.82,電子支付,19243.64,4.761904762,962.18,6.3,False,False
458-61-0011,2025-02-20,Q1,二月,False,18:43:00,晚餐,全聯永和店,全聯,中型,台北市,Normal,非會員,Male,46-55,食品飲料,False,1809.0,4,361.8,7597.8,電子支付,7236.0,4.761904762,361.8,5.8,False,False
592-34-6155,2025-01-14,Q1,一月,False,14:43:00,下午,好市多汐止店,好市多,大型,桃園市,Member,金卡會員,Male,56-65,食品飲料,False,1074.14,4,214.83,4511.4,電子支付,4296.57,4.761904762,214.83,6.2,True,True
797-88-0493,2025-03-26,Q1,三月,False,13:54:00,午餐,楓康北投店,楓康,中型,新北市,Normal,非會員,Female,46-55,美妝保養,True,1850.98,4,370.2,7774.1,現金,7403.9,4.761904762,370.2,7.7,False,True
207-73-1363,2025-03-01,Q1,三月,True,12:15:00,午餐,全聯三重店,全聯,中型,高雄市,Member,一般會員,Male,26-35,美妝保養,True,2085.3,2,208.53,4379.13,電子支付,4170.6,4.761904762,208.53,8.1,False,False
390-31-6381,2025-01-07,Q1,一月,False,12:37:00,午餐,全聯中壢店,全聯,中型,台中市,Member,一般會員,Male,36-45,食品飲料,False,816.6,3,122.49,2572.29,電子支付,2449.8,4.761904762,122.49,7.3,True,True
443-82-0585,2025-02-01,Q1,二月,True,19:54:00,晚餐,好市多汐止店,好市多,大型,新北市,Member,金卡會員,Female,26-35,美妝保養,True,2626.36,4,525.27,11030.72,現金,10505.44,4.761904762,525.27,8.4,True,True
339-18-7061,2025-02-13,Q1,二月,False,15:06:00,下午,家樂福天母店,家樂福,大型,高雄市,Normal,非會員,Female,36-45,時尚配件,False,2788.28,2,278.83,5855.4,信用卡,5576.57,4.761904762,278.83,8.0,False,False
359-90-3665,2025-01-14,Q1,一月,False,18:03:00,晚餐,大潤發台中店,大潤發,大型,新北市,Normal,非會員,Female,36-45,時尚配件,False,504.97,4,100.99,2120.89,信用卡,2019.9,4.761904762,100.99,9.5,True,False
375-72-3056,2025-01-19,Q1,一月,True,15:58:00,下午,家樂福桂林店,家樂福,大型,台中市,Normal,非會員,Male,26-35,運動休閒,False,1891.04,3,283.66,5956.79,電子支付,5673.13,4.761904762,283.66,7.0,True,False
127-47-6963,2025-03-09,Q1,三月,True,13:53:00,午餐,家樂福台中店,家樂福,大型,台北市,Member,一般會員,Male,56-65,美妝保養,True,1550.68,4,310.14,6512.85,信用卡,6202.72,4.761904762,310.14,9.8,False,False
278-86-2735,2025-03-27,Q1,三月,False,14:03:00,下午,家樂福天母店,家樂福,大型,台北市,Normal,非會員,Female,36-45,食品飲料,False,1569.57,3,235.44,4944.15,現金,4708.72,4.761904762,235.44,9.2,False,False
695-28-6250,2025-02-04,Q1,二月,False,16:38:00,下午,好市多岡山店,好市多,大型,高雄市,Member,VIP會員,Female,18-25,運動休閒,False,1455.86,5,363.96,7643.26,電子支付,7279.29,4.761904762,363.96,7.7,True,False
379-17-6588,2025-03-14,Q1,三月,False,11:07:00,午餐,家樂福板橋店,家樂福,大型,高雄市,Normal,非會員,Male,36-45,時尚配件,False,1787.58,10,893.79,18769.64,現金,17875.85,4.761904762,893.79,5.3,False,False
227-50-3718,2025-03-04,Q1,三月,False,12:23:00,午餐,大潤發古亭店,大潤發,大型,台北市,Member,銀卡會員,Male,46-55,美妝保養,True,408.34,5,102.08,2143.77,現金,2041.68,4.761904762,102.08,4.4,False,False
302-15-2162,2025-03-03,Q1,三月,False,10:54:00,早晨,好市多岡山店,好市多,大型,台北市,Member,金卡會員,Male,56-65,美妝保養,True,1573.18,6,471.95,9911.03,信用卡,9439.08,4.761904762,471.95,4.3,False,False
788-07-8452,2025-01-27,Q1,一月,False,17:38:00,晚餐,大潤發中和店,大潤發,大型,新北市,Normal,非會員,Female,46-55,居家生活,True,677.02,7,236.96,4976.12,電子支付,4739.16,4.761904762,236.96,9.4,True,False
560-49-6611,2025-02-07,Q1,二月,False,14:13:00,下午,大潤發中崙店,大潤發,大型,桃園市,Normal,非會員,Female,26-35,運動休閒,False,1273.05,1,63.65,1336.7,現金,1273.05,4.761904762,63.65,9.8,False,True
880-35-0356,2025-02-05,Q1,二月,False,11:51:00,午餐,大潤發板橋店,大潤發,大型,台北市,Member,一般會員,Female,26-35,運動休閒,False,2100.34,3,315.05,6616.06,電子支付,6301.01,4.761904762,315.05,4.8,True,False
585-11-6748,2025-03-15,Q1,三月,True,13:05:00,午餐,美廉社桃園店,美廉社,小型,高雄市,Normal,非會員,Male,56-65,運動休閒,False,2683.3,3,402.49,8452.38,現金,8049.89,4.761904762,402.49,5.3,False,False
470-31-3286,2025-03-01,Q1,三月,True,11:30:00,午餐,家樂福桂林店,家樂福,大型,台中市,Member,銀卡會員,Male,26-35,美妝保養,True,444.42,3,66.66,1399.93,信用卡,1333.27,4.761904762,66.66,8.7,False,False
152-68-2907,2025-02-15,Q1,二月,True,13:30:00,午餐,家樂福汐止店,家樂福,大型,台中市,Member,一般會員,Male,56-65,食品飲料,False,1565.37,3,234.81,4930.93,信用卡,4696.12,4.761904762,234.81,9.5,False,True
123-35-4896,2025-02-17,Q1,二月,False,19:11:00,晚餐,好市多高雄店,好市多,大型,桃園市,Member,金卡會員,Female,56-65,運動休閒,False,1577.57,9,709.91,14908.08,電子支付,14198.17,4.761904762,709.91,5.3,False,False
258-69-7810,2025-01-26,Q1,一月,True,18:53:00,晚餐,全聯中山店,全聯,中型,新北市,Normal,非會員,Female,65+,時尚配件,False,1105.5,5,276.38,5803.88,現金,5527.5,4.761904762,276.38,9.2,True,True
334-64-2006,2025-03-24,Q1,三月,False,14:22:00,下午,好市多新莊店,好市多,大型,桃園市,Member,金卡會員,Female,36-45,居家生活,True,2377.52,2,237.75,4992.79,電子支付,4755.04,4.761904762,237.75,9.6,False,False
219-61-4139,2025-01-23,Q1,一月,False,17:16:00,晚餐,大潤發桃園店,大潤發,大型,新北市,Member,一般會員,Male,56-65,3C配件,False,2320.42,1,116.02,2436.45,電子支付,2320.42,4.761904762,116.02,6.4,True,True
881-41-7302,2025-01-26,Q1,一月,True,10:06:00,早晨,全聯板橋店,全聯,中型,新北市,Normal,非會員,Female,18-25,時尚配件,False,1949.7,1,97.48,2047.19,信用卡,1949.7,4.761904762,97.48,4.5,True,True
373-09-4567,2025-03-14,Q1,三月,False,20:35:00,夜間,愛買景美店,愛買,大型,台中市,Member,一般會員,Male,36-45,食品飲料,False,2120.65,10,1060.32,22266.78,電子支付,21206.46,4.761904762,1060.32,6.9,False,False
642-30-6693,2025-03-17,Q1,三月,False,13:54:00,午餐,全聯新莊店,全聯,中型,高雄市,Member,一般會員,Female,36-45,運動休閒,False,1635.3,6,490.59,10302.39,電子支付,9811.8,4.761904762,490.59,7.8,False,False
484-22-8230,2025-01-08,Q1,一月,False,20:08:00,夜間,大潤發板橋店,大潤發,大型,台中市,Normal,非會員,Female,46-55,時尚配件,False,1449.29,7,507.25,10652.26,現金,10145.01,4.761904762,507.25,4.5,True,False
830-58-2383,2025-02-08,Q1,二月,True,15:26:00,下午,愛買楊梅店,愛買,大型,台北市,Member,一般會員,Male,46-55,居家生活,True,868.11,4,173.62,3646.06,現金,3472.43,4.761904762,173.62,8.6,False,True
559-98-9873,2025-02-10,Q1,二月,False,12:56:00,午餐,好市多岡山店,好市多,大型,新北市,Member,金卡會員,Female,26-35,時尚配件,False,1813.91,7,634.87,13332.21,電子支付,12697.35,4.761904762,634.87,5.2,False,False
544-32-5024,2025-03-28,Q1,三月,False,19:16:00,晚餐,大潤發中和店,大潤發,大型,新北市,Member,一般會員,Female,36-45,食品飲料,False,1390.63,4,278.13,5840.67,電子支付,5562.54,4.761904762,278.13,6.4,False,False
318-12-0304,2025-01-23,Q1,一月,False,12:20:00,午餐,美廉社大安店,美廉社,小型,台南市,Normal,非會員,Male,56-65,時尚配件,False,848.51,1,42.43,890.93,電子支付,848.51,4.761904762,42.43,5.2,True,True
349-97-8902,2025-01-17,Q1,一月,False,10:37:00,早晨,大潤發景平店,大潤發,大型,新北市,Member,銀卡會員,Male,36-45,食品飲料,False,1616.87,2,161.69,3395.42,電子支付,3233.74,4.761904762,161.69,8.9,True,True
421-95-9805,2025-02-07,Q1,二月,False,10:18:00,早晨,楓康北投店,楓康,中型,台中市,Member,一般會員,Female,18-25,3C配件,False,834.05,1,41.7,875.75,信用卡,834.05,4.761904762,41.7,6.2,False,False
277-35-5865,2025-03-09,Q1,三月,True,11:23:00,午餐,好市多中和店,好市多,大型,台北市,Member,VIP會員,Female,36-45,食品飲料,False,3346.18,9,1505.78,31621.36,現金,30115.58,4.761904762,1505.78,6.7,False,False
789-23-8625,2025-01-24,Q1,一月,False,11:45:00,午餐,美廉社板橋店,美廉社,小型,台北市,Member,一般會員,Male,36-45,時尚配件,False,2584.06,3,387.61,8139.78,現金,7752.18,4.761904762,387.61,7.2,True,True
284-54-4231,2025-01-19,Q1,一月,True,16:08:00,下午,好市多岡山店,好市多,大型,高雄市,Member,金卡會員,Male,56-65,運動休閒,False,2736.24,1,136.81,2873.06,電子支付,2736.24,4.761904762,136.81,9.0,True,False
443-59-0061,2025-02-03,Q1,二月,False,11:25:00,午餐,好市多台中店,好市多,大型,桃園市,Member,金卡會員,Male,26-35,食品飲料,False,2280.48,10,1140.24,23945.09,電子支付,22804.85,4.761904762,1140.24,4.2,True,False
509-29-3912,2025-03-20,Q1,三月,False,12:24:00,午餐,家樂福內湖店,家樂福,大型,台北市,Normal,非會員,Female,36-45,運動休閒,False,1161.14,9,522.51,10972.73,電子支付,10450.22,4.761904762,522.51,4.2,False,False
327-40-9673,2025-01-13,Q1,一月,False,19:51:00,晚餐,全聯台中店,全聯,中型,高雄市,Normal,非會員,Male,36-45,運動休閒,False,2178.0,6,653.4,13721.4,現金,13068.0,4.761904762,653.4,6.9,True,True
840-19-2096,2025-03-14,Q1,三月,False,18:10:00,晚餐,好市多內湖店,好市多,大型,新北市,Member,金卡會員,Male,36-45,3C配件,False,2972.24,5,743.06,15604.24,電子支付,14861.19,4.761904762,743.06,4.4,False,False
